city,station,start_time,end_time,value
Mönchengladbach,1401,2016-11-29 11:00:00,2016-11-29 12:00:00,37.0
Mönchengladbach,1401,2016-11-30 11:00:00,2016-11-30 12:00:00,31.0
Mönchengladbach,1401,2016-12-01 11:00:00,2016-12-01 12:00:00,47.0
Mönchengladbach,1401,2016-12-02 11:00:00,2016-12-02 12:00:00,28.0
Mönchengladbach,1401,2016-12-03 11:00:00,2016-12-03 12:00:00,14.0
Mönchengladbach,1401,2016-12-04 11:00:00,2016-12-04 12:00:00,20.0
Mönchengladbach,1401,2016-12-05 11:00:00,2016-12-05 12:00:00,50.0
Mönchengladbach,1401,2016-12-06 11:00:00,2016-12-06 12:00:00,63.0
Mönchengladbach,1401,2016-12-07 11:00:00,2016-12-07 12:00:00,46.0
Mönchengladbach,1401,2016-12-08 11:00:00,2016-12-08 12:00:00,35.0
Mönchengladbach,1401,2016-12-09 11:00:00,2016-12-09 12:00:00,26.0
Mönchengladbach,1401,2016-12-10 11:00:00,2016-12-10 12:00:00,24.0
Mönchengladbach,1401,2016-12-11 11:00:00,2016-12-11 12:00:00,17.0
Mönchengladbach,1401,2016-12-12 11:00:00,2016-12-12 12:00:00,44.0
Mönchengladbach,1401,2016-12-13 11:00:00,2016-12-13 12:00:00,31.0
Mönchengladbach,1401,2016-12-14 11:00:00,2016-12-14 12:00:00,36.0
Mönchengladbach,1401,2016-12-15 11:00:00,2016-12-15 12:00:00,21.0
Mönchengladbach,1401,2016-12-16 11:00:00,2016-12-16 12:00:00,28.0
Mönchengladbach,1401,2016-12-17 11:00:00,2016-12-17 12:00:00,49.0
Mönchengladbach,1401,2016-12-18 11:00:00,2016-12-18 12:00:00,45.0
Mönchengladbach,1401,2016-12-19 11:00:00,2016-12-19 12:00:00,31.0
Mönchengladbach,1401,2016-12-20 11:00:00,2016-12-20 12:00:00,38.0
Mönchengladbach,1401,2016-12-21 11:00:00,2016-12-21 12:00:00,43.0
Mönchengladbach,1401,2016-12-22 11:00:00,2016-12-22 12:00:00,15.0
Mönchengladbach,1401,2016-12-23 11:00:00,2016-12-23 12:00:00,15.0
Mönchengladbach,1401,2016-12-24 11:00:00,2016-12-24 12:00:00,17.0
Mönchengladbach,1401,2016-12-25 11:00:00,2016-12-25 12:00:00,16.0
Mönchengladbach,1401,2016-12-26 11:00:00,2016-12-26 12:00:00,8.0
Mönchengladbach,1401,2016-12-27 11:00:00,2016-12-27 12:00:00,27.0
Mönchengladbach,1401,2016-12-28 11:00:00,2016-12-28 12:00:00,36.0
Mönchengladbach,1401,2016-12-29 11:00:00,2016-12-29 12:00:00,53.0
Mönchengladbach,1401,2016-12-30 11:00:00,2016-12-30 12:00:00,43.0
Mönchengladbach,1401,2016-12-31 11:00:00,2016-12-31 12:00:00,45.0
