city,date,pm10,pm25,peak_temperature,precipitation_mm
Essen,2019,19.739269406392694,11.584931506849315,15.083561643835617,2.495890410958904
Essen,2020,19.490437158469945,9.995901639344263,15.27295081967213,2.5153005464480875
Essen,2021,20.758447488584473,11.417808219178083,13.598904109589043,2.8668493150684933
Essen,2022,19.597716894977168,11.764383561643836,15.540821917808218,2.3016438356164386
Essen,2023,16.573972602739726,9.115068493150686,15.121917808219179,3.8043835616438355
Essen,2024,16.07650273224044,8.595173041894354,15.077595628415299,3.3341530054644806
Essen,2025,17.685616438356163,10.071689497716894,15.382739726027397,2.181917808219178
Frankfurt am Main,2017,13.007751937984496,9.271317829457365,15.063835616438357,2.321095890410959
Frankfurt am Main,2018,16.876712328767123,10.997260273972604,16.742191780821916,1.6317808219178083
Frankfurt am Main,2019,14.754847645429363,9.869806094182826,16.052602739726026,2.0687671232876714
Frankfurt am Main,2020,14.527777777777779,9.22632058287796,16.25327868852459,1.7868852459016393
Frankfurt am Main,2021,13.501369863013698,8.874429223744292,14.522191780821919,2.0263013698630137
Frankfurt am Main,2022,14.238356164383562,7.965753424657534,16.656438356164383,1.8904109589041096
Frankfurt am Main,2023,12.719178082191782,7.267123287671233,16.20164383561644,2.4279452054794524
Frankfurt am Main,2024,13.084699453551913,7.560109289617486,15.89016393442623,2.322950819672131
Frankfurt am Main,2025,15.612637362637363,9.285714285714286,15.962465753424658,1.7835616438356163
Freiburg,2016,16.09426229508197,,14.85136612021858,3.0144808743169396
Freiburg,2017,16.356164383561644,,15.285205479452056,3.1131506849315067
Freiburg,2018,15.973972602739726,,16.28109589041096,2.3876712328767122
Freiburg,2019,14.026027397260274,8.389041095890411,15.536986301369863,2.826027397260274
Freiburg,2020,13.004098360655737,7.476775956284153,16.527595628415302,2.1934426229508195
Freiburg,2021,12.553424657534247,7.336986301369863,14.484383561643837,3.1561643835616437
Freiburg,2022,13.978082191780821,7.950684931506849,17.015890410958903,2.6635616438356164
Freiburg,2023,11.726027397260275,6.857534246575343,16.728219178082192,3.2468493150684927
Freiburg,2024,10.907103825136613,6.35655737704918,16.024043715846997,3.6207650273224044
Freiburg,2025,13.280821917808218,8.66027397260274,16.076986301369864,3.106027397260274
Gelsenkirchen,2016,25.566939890710383,14.447802197802197,14.352185792349726,2.160928961748634
Gelsenkirchen,2017,25.975342465753425,16.43801652892562,14.345205479452055,2.561917808219178
Gelsenkirchen,2018,26.149315068493152,16.587570621468927,15.97150684931507,1.776986301369863
Gelsenkirchen,2019,23.0,13.955555555555556,15.247945205479452,2.3389041095890413
