city,population,lat,lon,date,peak_temperature,precipitation_mm
Oldenburg,159218,53.18102,8.181818,2019-07-13,18.1,1.5
Oldenburg,159218,53.18102,8.181818,2019-07-14,17.5,0.3
Oldenburg,159218,53.18102,8.181818,2019-07-15,17.5,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-16,18.5,0.5
Oldenburg,159218,53.18102,8.181818,2019-07-17,19.7,1.3
Oldenburg,159218,53.18102,8.181818,2019-07-18,25.5,0.3
Oldenburg,159218,53.18102,8.181818,2019-07-19,23.5,0.5
Oldenburg,159218,53.18102,8.181818,2019-07-20,27.2,11.2
Oldenburg,159218,53.18102,8.181818,2019-07-21,22.5,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-22,25.6,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-23,30.0,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-24,33.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-25,35.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-26,31.5,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-27,28.9,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-28,27.7,0.1
Oldenburg,159218,53.18102,8.181818,2019-07-29,23.7,0.6
Oldenburg,159218,53.18102,8.181818,2019-07-30,29.0,0.0
Oldenburg,159218,53.18102,8.181818,2019-07-31,24.5,2.8
Oldenburg,159218,53.18102,8.181818,2019-08-01,24.4,1.7
Oldenburg,159218,53.18102,8.181818,2019-08-02,23.5,4.3
Oldenburg,159218,53.18102,8.181818,2019-08-03,21.0,2.1
Oldenburg,159218,53.18102,8.181818,2019-08-04,23.6,0.1
Oldenburg,159218,53.18102,8.181818,2019-08-05,26.1,1.9
Oldenburg,159218,53.18102,8.181818,2019-08-06,22.7,2.0
Oldenburg,159218,53.18102,8.181818,2019-08-07,22.2,2.0
Oldenburg,159218,53.18102,8.181818,2019-08-08,22.8,2.0
Oldenburg,159218,53.18102,8.181818,2019-08-09,23.2,12.0
Oldenburg,159218,53.18102,8.181818,2019-08-10,23.0,0.9
Oldenburg,159218,53.18102,8.181818,2019-08-11,23.1,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-12,21.3,2.1
Oldenburg,159218,53.18102,8.181818,2019-08-13,17.7,8.3
Oldenburg,159218,53.18102,8.181818,2019-08-14,20.9,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-15,19.4,9.6
Oldenburg,159218,53.18102,8.181818,2019-08-16,21.3,0.3
Oldenburg,159218,53.18102,8.181818,2019-08-17,21.5,9.1
Oldenburg,159218,53.18102,8.181818,2019-08-18,18.9,5.5
Oldenburg,159218,53.18102,8.181818,2019-08-19,20.0,0.5
Oldenburg,159218,53.18102,8.181818,2019-08-20,20.2,1.2
Oldenburg,159218,53.18102,8.181818,2019-08-21,20.5,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-22,24.7,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-23,24.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-24,27.6,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-25,28.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-26,30.0,0.4
Oldenburg,159218,53.18102,8.181818,2019-08-27,31.1,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-28,31.5,0.0
Oldenburg,159218,53.18102,8.181818,2019-08-29,24.1,2.0
Oldenburg,159218,53.18102,8.181818,2019-08-30,23.7,0.2
Oldenburg,159218,53.18102,8.181818,2019-08-31,29.5,0.5
Oldenburg,159218,53.18102,8.181818,2019-09-01,19.1,0.3
Oldenburg,159218,53.18102,8.181818,2019-09-02,19.0,0.7
Oldenburg,159218,53.18102,8.181818,2019-09-03,19.8,0.7
Oldenburg,159218,53.18102,8.181818,2019-09-04,21.2,2.6
Oldenburg,159218,53.18102,8.181818,2019-09-05,16.5,1.1
Oldenburg,159218,53.18102,8.181818,2019-09-06,17.9,1.4
Oldenburg,159218,53.18102,8.181818,2019-09-07,18.5,1.2
Oldenburg,159218,53.18102,8.181818,2019-09-08,18.2,5.1
Oldenburg,159218,53.18102,8.181818,2019-09-09,18.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-10,18.2,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-11,18.4,3.8
Oldenburg,159218,53.18102,8.181818,2019-09-12,21.0,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-13,19.0,1.5
Oldenburg,159218,53.18102,8.181818,2019-09-14,17.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-15,20.5,0.4
Oldenburg,159218,53.18102,8.181818,2019-09-16,16.8,0.7
Oldenburg,159218,53.18102,8.181818,2019-09-17,15.3,1.8
Oldenburg,159218,53.18102,8.181818,2019-09-18,14.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-19,15.7,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-20,16.9,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-21,20.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-22,24.1,0.0
Oldenburg,159218,53.18102,8.181818,2019-09-23,18.0,3.4
Oldenburg,159218,53.18102,8.181818,2019-09-24,20.8,0.3
Oldenburg,159218,53.18102,8.181818,2019-09-25,16.9,8.8
Oldenburg,159218,53.18102,8.181818,2019-09-26,18.4,11.7
Oldenburg,159218,53.18102,8.181818,2019-09-27,17.9,4.3
Oldenburg,159218,53.18102,8.181818,2019-09-28,17.8,2.9
Oldenburg,159218,53.18102,8.181818,2019-09-29,15.1,19.3
Oldenburg,159218,53.18102,8.181818,2019-09-30,15.8,9.2
Oldenburg,159218,53.18102,8.181818,2019-10-01,17.3,28.0
Oldenburg,159218,53.18102,8.181818,2019-10-02,13.1,6.5
Oldenburg,159218,53.18102,8.181818,2019-10-03,14.2,8.9
Oldenburg,159218,53.18102,8.181818,2019-10-04,10.9,7.2
Oldenburg,159218,53.18102,8.181818,2019-10-05,13.0,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-06,11.6,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-07,12.2,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-08,15.6,5.2
Oldenburg,159218,53.18102,8.181818,2019-10-09,13.9,2.4
Oldenburg,159218,53.18102,8.181818,2019-10-10,14.1,1.7
Oldenburg,159218,53.18102,8.181818,2019-10-11,15.6,5.5
Oldenburg,159218,53.18102,8.181818,2019-10-12,15.5,10.6
Oldenburg,159218,53.18102,8.181818,2019-10-13,20.5,2.5
Oldenburg,159218,53.18102,8.181818,2019-10-14,16.9,3.0
Oldenburg,159218,53.18102,8.181818,2019-10-15,19.5,5.6
Oldenburg,159218,53.18102,8.181818,2019-10-16,15.8,12.7
Oldenburg,159218,53.18102,8.181818,2019-10-17,15.1,5.4
Oldenburg,159218,53.18102,8.181818,2019-10-18,16.1,5.4
Oldenburg,159218,53.18102,8.181818,2019-10-19,14.3,2.6
Oldenburg,159218,53.18102,8.181818,2019-10-20,13.4,2.6
Oldenburg,159218,53.18102,8.181818,2019-10-21,17.0,2.2
Oldenburg,159218,53.18102,8.181818,2019-10-22,14.8,0.4
Oldenburg,159218,53.18102,8.181818,2019-10-23,14.6,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-24,18.1,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-25,14.9,0.6
Oldenburg,159218,53.18102,8.181818,2019-10-26,18.2,0.4
Oldenburg,159218,53.18102,8.181818,2019-10-27,16.4,4.3
Oldenburg,159218,53.18102,8.181818,2019-10-28,11.6,0.7
Oldenburg,159218,53.18102,8.181818,2019-10-29,9.6,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-30,8.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-10-31,7.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-01,8.4,4.0
Oldenburg,159218,53.18102,8.181818,2019-11-02,14.9,7.1
Oldenburg,159218,53.18102,8.181818,2019-11-03,13.1,2.8
Oldenburg,159218,53.18102,8.181818,2019-11-04,12.0,2.4
Oldenburg,159218,53.18102,8.181818,2019-11-05,10.7,6.2
Oldenburg,159218,53.18102,8.181818,2019-11-06,8.8,2.9
Oldenburg,159218,53.18102,8.181818,2019-11-07,8.4,6.3
Oldenburg,159218,53.18102,8.181818,2019-11-08,9.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-09,7.8,0.1
Oldenburg,159218,53.18102,8.181818,2019-11-10,8.3,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-11,7.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-12,6.7,2.2
Oldenburg,159218,53.18102,8.181818,2019-11-13,7.8,0.2
Oldenburg,159218,53.18102,8.181818,2019-11-14,6.7,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-15,5.8,0.1
Oldenburg,159218,53.18102,8.181818,2019-11-16,5.2,11.4
Oldenburg,159218,53.18102,8.181818,2019-11-17,5.6,2.9
Oldenburg,159218,53.18102,8.181818,2019-11-18,8.1,19.7
Oldenburg,159218,53.18102,8.181818,2019-11-19,8.6,10.5
Oldenburg,159218,53.18102,8.181818,2019-11-20,3.9,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-21,5.0,0.3
Oldenburg,159218,53.18102,8.181818,2019-11-22,7.7,0.9
Oldenburg,159218,53.18102,8.181818,2019-11-23,8.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-24,6.7,0.0
Oldenburg,159218,53.18102,8.181818,2019-11-25,5.7,0.1
Oldenburg,159218,53.18102,8.181818,2019-11-26,9.2,0.2
Oldenburg,159218,53.18102,8.181818,2019-11-27,10.4,4.6
Oldenburg,159218,53.18102,8.181818,2019-11-28,9.6,13.4
Oldenburg,159218,53.18102,8.181818,2019-11-29,7.8,0.3
Oldenburg,159218,53.18102,8.181818,2019-11-30,6.7,0.4
Oldenburg,159218,53.18102,8.181818,2019-12-01,3.0,0.2
Oldenburg,159218,53.18102,8.181818,2019-12-02,6.9,1.4
Oldenburg,159218,53.18102,8.181818,2019-12-03,7.8,0.3
Oldenburg,159218,53.18102,8.181818,2019-12-04,6.8,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-05,3.4,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-06,7.9,6.5
Oldenburg,159218,53.18102,8.181818,2019-12-07,9.1,4.4
Oldenburg,159218,53.18102,8.181818,2019-12-08,10.2,3.9
Oldenburg,159218,53.18102,8.181818,2019-12-09,7.1,1.8
Oldenburg,159218,53.18102,8.181818,2019-12-10,5.9,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-11,6.7,3.7
Oldenburg,159218,53.18102,8.181818,2019-12-12,5.7,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-13,2.8,1.8
Oldenburg,159218,53.18102,8.181818,2019-12-14,6.2,2.3
Oldenburg,159218,53.18102,8.181818,2019-12-15,8.3,2.2
Oldenburg,159218,53.18102,8.181818,2019-12-16,8.2,0.3
Oldenburg,159218,53.18102,8.181818,2019-12-17,13.1,2.0
Oldenburg,159218,53.18102,8.181818,2019-12-18,10.6,1.1
Oldenburg,159218,53.18102,8.181818,2019-12-19,13.1,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-20,13.6,1.2
Oldenburg,159218,53.18102,8.181818,2019-12-21,9.6,0.5
Oldenburg,159218,53.18102,8.181818,2019-12-22,8.1,2.4
Oldenburg,159218,53.18102,8.181818,2019-12-23,8.0,1.2
Oldenburg,159218,53.18102,8.181818,2019-12-24,6.5,8.5
Oldenburg,159218,53.18102,8.181818,2019-12-25,7.7,0.5
Oldenburg,159218,53.18102,8.181818,2019-12-26,5.6,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-27,3.5,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-28,2.2,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-29,3.0,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-30,7.3,0.0
Oldenburg,159218,53.18102,8.181818,2019-12-31,7.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-01,2.7,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-02,3.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-03,7.6,8.1
Oldenburg,159218,53.18102,8.181818,2020-01-04,7.2,3.7
Oldenburg,159218,53.18102,8.181818,2020-01-05,6.7,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-06,6.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-07,7.4,0.1
Oldenburg,159218,53.18102,8.181818,2020-01-08,10.9,3.2
Oldenburg,159218,53.18102,8.181818,2020-01-09,12.1,2.5
Oldenburg,159218,53.18102,8.181818,2020-01-10,11.7,3.3
Oldenburg,159218,53.18102,8.181818,2020-01-11,6.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-12,7.9,2.8
Oldenburg,159218,53.18102,8.181818,2020-01-13,7.3,0.1
Oldenburg,159218,53.18102,8.181818,2020-01-14,11.5,7.9
Oldenburg,159218,53.18102,8.181818,2020-01-15,12.6,1.9
Oldenburg,159218,53.18102,8.181818,2020-01-16,8.6,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-17,10.3,0.4
Oldenburg,159218,53.18102,8.181818,2020-01-18,6.7,1.0
Oldenburg,159218,53.18102,8.181818,2020-01-19,7.4,0.3
Oldenburg,159218,53.18102,8.181818,2020-01-20,6.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-21,4.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-22,7.5,0.1
Oldenburg,159218,53.18102,8.181818,2020-01-23,5.6,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-24,3.3,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-25,3.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-26,6.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-01-27,8.8,3.9
Oldenburg,159218,53.18102,8.181818,2020-01-28,6.8,10.2
Oldenburg,159218,53.18102,8.181818,2020-01-29,5.2,5.1
Oldenburg,159218,53.18102,8.181818,2020-01-30,9.8,3.5
Oldenburg,159218,53.18102,8.181818,2020-01-31,11.0,2.8
Oldenburg,159218,53.18102,8.181818,2020-02-01,11.5,2.7
Oldenburg,159218,53.18102,8.181818,2020-02-02,8.8,6.5
Oldenburg,159218,53.18102,8.181818,2020-02-03,9.4,3.2
Oldenburg,159218,53.18102,8.181818,2020-02-04,5.7,3.4
Oldenburg,159218,53.18102,8.181818,2020-02-05,6.7,0.0
Oldenburg,159218,53.18102,8.181818,2020-02-06,7.3,0.0
Oldenburg,159218,53.18102,8.181818,2020-02-07,7.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-02-08,10.1,0.8
Oldenburg,159218,53.18102,8.181818,2020-02-09,12.1,7.8
Oldenburg,159218,53.18102,8.181818,2020-02-10,9.9,22.1
Oldenburg,159218,53.18102,8.181818,2020-02-11,6.1,3.2
Oldenburg,159218,53.18102,8.181818,2020-02-12,6.1,1.6
Oldenburg,159218,53.18102,8.181818,2020-02-13,4.3,9.5
Oldenburg,159218,53.18102,8.181818,2020-02-14,6.6,0.1
Oldenburg,159218,53.18102,8.181818,2020-02-15,12.1,0.2
Oldenburg,159218,53.18102,8.181818,2020-02-16,16.5,9.0
Oldenburg,159218,53.18102,8.181818,2020-02-17,9.6,2.3
Oldenburg,159218,53.18102,8.181818,2020-02-18,7.8,2.1
Oldenburg,159218,53.18102,8.181818,2020-02-19,6.7,6.1
Oldenburg,159218,53.18102,8.181818,2020-02-20,9.5,7.5
Oldenburg,159218,53.18102,8.181818,2020-02-21,8.0,2.2
Oldenburg,159218,53.18102,8.181818,2020-02-22,9.4,6.6
Oldenburg,159218,53.18102,8.181818,2020-02-23,7.8,14.7
Oldenburg,159218,53.18102,8.181818,2020-02-24,9.4,13.9
Oldenburg,159218,53.18102,8.181818,2020-02-25,9.6,1.1
Oldenburg,159218,53.18102,8.181818,2020-02-26,6.2,3.0
Oldenburg,159218,53.18102,8.181818,2020-02-27,4.7,2.6
Oldenburg,159218,53.18102,8.181818,2020-02-28,7.3,5.0
Oldenburg,159218,53.18102,8.181818,2020-02-29,14.6,9.6
Oldenburg,159218,53.18102,8.181818,2020-03-01,8.9,0.4
Oldenburg,159218,53.18102,8.181818,2020-03-02,9.0,1.4
Oldenburg,159218,53.18102,8.181818,2020-03-03,8.4,3.9
Oldenburg,159218,53.18102,8.181818,2020-03-04,7.6,1.2
Oldenburg,159218,53.18102,8.181818,2020-03-05,8.6,0.4
Oldenburg,159218,53.18102,8.181818,2020-03-06,6.3,15.4
Oldenburg,159218,53.18102,8.181818,2020-03-07,8.9,0.2
Oldenburg,159218,53.18102,8.181818,2020-03-08,10.9,1.6
Oldenburg,159218,53.18102,8.181818,2020-03-09,10.6,4.3
Oldenburg,159218,53.18102,8.181818,2020-03-10,11.6,13.7
Oldenburg,159218,53.18102,8.181818,2020-03-11,12.2,0.1
Oldenburg,159218,53.18102,8.181818,2020-03-12,10.9,4.9
Oldenburg,159218,53.18102,8.181818,2020-03-13,8.6,4.1
Oldenburg,159218,53.18102,8.181818,2020-03-14,8.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-15,13.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-16,12.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-17,12.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-18,13.6,0.2
Oldenburg,159218,53.18102,8.181818,2020-03-19,10.4,1.3
Oldenburg,159218,53.18102,8.181818,2020-03-20,8.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-21,6.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-22,6.6,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-23,7.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-24,8.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-25,10.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-26,10.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-27,14.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-28,10.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-03-29,5.4,0.7
Oldenburg,159218,53.18102,8.181818,2020-03-30,8.1,3.6
Oldenburg,159218,53.18102,8.181818,2020-03-31,7.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-01,8.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-02,9.7,0.8
Oldenburg,159218,53.18102,8.181818,2020-04-03,9.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-04,12.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-05,17.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-06,22.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-07,16.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-08,21.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-09,17.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-10,11.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-11,17.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-12,20.8,1.1
Oldenburg,159218,53.18102,8.181818,2020-04-13,8.9,0.7
Oldenburg,159218,53.18102,8.181818,2020-04-14,8.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-15,15.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-16,14.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-17,12.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-18,17.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-19,14.6,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-20,15.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-21,16.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-22,18.7,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-23,21.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-24,16.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-25,14.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-26,14.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-27,19.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-04-28,14.8,3.8
Oldenburg,159218,53.18102,8.181818,2020-04-29,14.8,3.4
Oldenburg,159218,53.18102,8.181818,2020-04-30,15.4,4.9
Oldenburg,159218,53.18102,8.181818,2020-05-01,13.7,5.0
Oldenburg,159218,53.18102,8.181818,2020-05-02,13.5,5.7
Oldenburg,159218,53.18102,8.181818,2020-05-03,14.3,1.3
Oldenburg,159218,53.18102,8.181818,2020-05-04,13.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-05,12.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-06,14.6,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-07,16.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-08,19.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-09,22.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-10,21.1,0.1
Oldenburg,159218,53.18102,8.181818,2020-05-11,10.9,0.5
Oldenburg,159218,53.18102,8.181818,2020-05-12,9.9,4.2
Oldenburg,159218,53.18102,8.181818,2020-05-13,9.8,0.9
Oldenburg,159218,53.18102,8.181818,2020-05-14,10.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-15,13.8,0.2
Oldenburg,159218,53.18102,8.181818,2020-05-16,15.6,0.5
Oldenburg,159218,53.18102,8.181818,2020-05-17,16.6,0.1
Oldenburg,159218,53.18102,8.181818,2020-05-18,19.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-19,18.9,0.1
Oldenburg,159218,53.18102,8.181818,2020-05-20,18.1,0.2
Oldenburg,159218,53.18102,8.181818,2020-05-21,24.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-22,19.9,10.6
Oldenburg,159218,53.18102,8.181818,2020-05-23,18.2,0.2
Oldenburg,159218,53.18102,8.181818,2020-05-24,15.4,7.1
Oldenburg,159218,53.18102,8.181818,2020-05-25,15.2,0.2
Oldenburg,159218,53.18102,8.181818,2020-05-26,20.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-27,19.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-28,15.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-29,20.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-30,21.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-05-31,20.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-01,23.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-02,25.4,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-03,24.5,0.6
Oldenburg,159218,53.18102,8.181818,2020-06-04,18.1,11.2
Oldenburg,159218,53.18102,8.181818,2020-06-05,15.2,6.9
Oldenburg,159218,53.18102,8.181818,2020-06-06,15.5,3.3
Oldenburg,159218,53.18102,8.181818,2020-06-07,16.1,3.5
Oldenburg,159218,53.18102,8.181818,2020-06-08,17.1,0.4
Oldenburg,159218,53.18102,8.181818,2020-06-09,15.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-10,18.0,4.8
Oldenburg,159218,53.18102,8.181818,2020-06-11,17.1,6.4
Oldenburg,159218,53.18102,8.181818,2020-06-12,23.8,0.4
Oldenburg,159218,53.18102,8.181818,2020-06-13,26.9,5.8
Oldenburg,159218,53.18102,8.181818,2020-06-14,20.2,7.5
Oldenburg,159218,53.18102,8.181818,2020-06-15,22.5,1.3
Oldenburg,159218,53.18102,8.181818,2020-06-16,22.9,0.8
Oldenburg,159218,53.18102,8.181818,2020-06-17,24.2,0.6
Oldenburg,159218,53.18102,8.181818,2020-06-18,22.6,3.0
Oldenburg,159218,53.18102,8.181818,2020-06-19,21.2,1.8
Oldenburg,159218,53.18102,8.181818,2020-06-20,20.0,0.8
Oldenburg,159218,53.18102,8.181818,2020-06-21,24.5,0.6
Oldenburg,159218,53.18102,8.181818,2020-06-22,22.1,0.5
Oldenburg,159218,53.18102,8.181818,2020-06-23,24.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-24,25.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-25,27.5,0.2
Oldenburg,159218,53.18102,8.181818,2020-06-26,28.7,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-27,25.4,6.6
Oldenburg,159218,53.18102,8.181818,2020-06-28,20.2,1.4
Oldenburg,159218,53.18102,8.181818,2020-06-29,20.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-06-30,17.3,4.8
Oldenburg,159218,53.18102,8.181818,2020-07-01,21.6,6.2
Oldenburg,159218,53.18102,8.181818,2020-07-02,20.5,6.9
Oldenburg,159218,53.18102,8.181818,2020-07-03,20.0,0.9
Oldenburg,159218,53.18102,8.181818,2020-07-04,18.1,4.8
Oldenburg,159218,53.18102,8.181818,2020-07-05,21.5,2.7
Oldenburg,159218,53.18102,8.181818,2020-07-06,16.9,6.8
Oldenburg,159218,53.18102,8.181818,2020-07-07,18.0,1.5
Oldenburg,159218,53.18102,8.181818,2020-07-08,15.9,0.1
Oldenburg,159218,53.18102,8.181818,2020-07-09,14.0,12.6
Oldenburg,159218,53.18102,8.181818,2020-07-10,15.2,12.1
Oldenburg,159218,53.18102,8.181818,2020-07-11,17.7,2.6
Oldenburg,159218,53.18102,8.181818,2020-07-12,19.3,0.3
Oldenburg,159218,53.18102,8.181818,2020-07-13,21.7,0.0
Oldenburg,159218,53.18102,8.181818,2020-07-14,20.3,5.5
Oldenburg,159218,53.18102,8.181818,2020-07-15,18.0,6.4
Oldenburg,159218,53.18102,8.181818,2020-07-16,19.8,0.2
Oldenburg,159218,53.18102,8.181818,2020-07-17,21.8,0.4
Oldenburg,159218,53.18102,8.181818,2020-07-18,24.5,0.1
Oldenburg,159218,53.18102,8.181818,2020-07-19,24.3,0.8
Oldenburg,159218,53.18102,8.181818,2020-07-20,19.1,1.8
Oldenburg,159218,53.18102,8.181818,2020-07-21,18.0,0.8
Oldenburg,159218,53.18102,8.181818,2020-07-22,18.1,0.3
Oldenburg,159218,53.18102,8.181818,2020-07-23,22.5,0.1
Oldenburg,159218,53.18102,8.181818,2020-07-24,21.7,2.3
Oldenburg,159218,53.18102,8.181818,2020-07-25,22.7,1.1
Oldenburg,159218,53.18102,8.181818,2020-07-26,21.5,14.6
Oldenburg,159218,53.18102,8.181818,2020-07-27,21.1,1.0
Oldenburg,159218,53.18102,8.181818,2020-07-28,21.0,0.1
Oldenburg,159218,53.18102,8.181818,2020-07-29,18.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-07-30,20.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-07-31,25.6,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-01,27.4,3.0
Oldenburg,159218,53.18102,8.181818,2020-08-02,22.1,1.6
Oldenburg,159218,53.18102,8.181818,2020-08-03,19.5,0.7
Oldenburg,159218,53.18102,8.181818,2020-08-04,19.1,0.3
Oldenburg,159218,53.18102,8.181818,2020-08-05,26.3,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-06,30.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-07,30.9,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-08,31.8,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-09,29.2,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-10,30.5,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-11,32.0,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-12,31.1,0.0
Oldenburg,159218,53.18102,8.181818,2020-08-13,30.4,0.1
Oldenburg,159218,53.18102,8.181818,2020-08-14,28.0,0.9
